transaction_id,date,company,customer_id,volume_kg,price_per_kg,cost_per_kg,product,region
401,2024-05-29,Milkand,1042,1535,1.16,0.77,Dairy,West
402,2024-11-09,Milkand,1312,2864,1.1,0.73,Dairy,West
403,2024-02-27,Milkand,1905,1894,1.13,0.75,Dairy,South
404,2024-12-07,Milkand,1292,2629,1.24,0.74,Dairy,East
405,2024-10-31,Milkand,1687,2042,1.41,0.8,Dairy,South
406,2024-06-28,Milkand,1887,1690,1.13,0.72,Dairy,West
407,2024-06-18,Milkand,1068,2487,1.16,0.72,Dairy,East
408,2024-11-21,Milkand,1055,895,1.21,0.74,Dairy,East
409,2024-09-27,Milkand,1630,991,1.17,0.78,Dairy,East
410,2024-02-23,Milkand,1203,2923,1.16,0.71,Dairy,South
411,2024-04-10,Milkand,1419,1382,1.09,0.69,Dairy,North
412,2024-09-20,Milkand,1926,700,1.21,0.81,Dairy,South
413,2024-02-22,Milkand,1566,2584,1.41,0.64,Dairy,South
414,2024-02-29,Milkand,1549,1345,1.29,0.68,Dairy,North
415,2024-04-17,Milkand,1242,1536,1.34,0.86,Dairy,West
416,2024-01-05,Milkand,1200,1473,1.2,0.66,Dairy,North
417,2024-04-12,Milkand,1747,1182,1.18,0.73,Dairy,West
418,2024-07-14,Milkand,1473,251,1.29,0.72,Dairy,North
419,2024-09-18,Milkand,1526,1033,1.26,0.64,Dairy,North
420,2024-12-30,Milkand,1655,2687,1.25,0.7,Dairy,West
421,2024-12-15,Milkand,1076,2372,1.38,0.76,Dairy,West
422,2024-02-16,Milkand,1984,1441,1.19,0.79,Dairy,North
423,2024-12-20,Milkand,1477,2710,1.17,0.81,Dairy,North
424,2024-11-06,Milkand,1820,657,1.32,0.73,Dairy,North
425,2024-11-03,Milkand,1439,1597,1.31,0.66,Dairy,East
426,2024-05-23,Milkand,1262,1969,1.17,0.75,Dairy,South
427,2024-09-25,Milkand,1184,717,1.26,0.82,Dairy,South
428,2024-05-03,Milkand,1054,1919,1.11,0.83,Dairy,West
429,2024-04-15,Milkand,1307,123,1.27,0.8,Dairy,West
430,2024-06-06,Milkand,1515,1642,1.21,0.68,Dairy,West
431,2024-05-26,Milkand,1298,2515,1.23,0.74,Dairy,East
432,2024-05-24,Milkand,1551,2119,1.16,0.76,Dairy,North
433,2024-04-29,Milkand,1229,1098,1.35,0.77,Dairy,East
434,2024-11-14,Milkand,1376,2482,1.27,0.66,Dairy,West
435,2024-10-01,Milkand,1285,1556,1.33,0.85,Dairy,North
436,2024-04-01,Milkand,1137,102,1.24,0.82,Dairy,West
437,2024-02-27,Milkand,1477,1107,1.35,0.75,Dairy,North
438,2024-12-11,Milkand,1614,1381,1.1,0.76,Dairy,South
439,2024-08-16,Milkand,1006,362,1.25,0.73,Dairy,South
440,2024-04-26,Milkand,1675,220,1.35,0.81,Dairy,West
441,2024-11-13,Milkand,1418,1843,1.09,0.69,Dairy,North
442,2024-10-05,Milkand,1471,120,1.26,0.76,Dairy,North
443,2024-05-06,Milkand,1934,1004,1.3,0.71,Dairy,East
444,2024-05-08,Milkand,1419,239,1.22,0.75,Dairy,West
445,2024-02-27,Milkand,1876,1915,1.33,0.81,Dairy,North
446,2024-05-01,Milkand,1275,1412,1.33,0.72,Dairy,East
447,2024-01-01,Milkand,1560,305,1.2,0.76,Dairy,West
448,2024-08-26,Milkand,1607,142,1.22,0.74,Dairy,West
449,2024-10-16,Milkand,1570,2997,1.16,0.71,Dairy,West
450,2024-04-05,Milkand,1742,1128,1.28,0.72,Dairy,West
451,2024-05-05,Milkand,1688,2354,1.27,0.72,Dairy,South
452,2024-04-27,Milkand,1089,2782,1.25,0.66,Dairy,North
453,2024-02-17,Milkand,1281,1962,1.26,0.74,Dairy,West
454,2024-03-29,Milkand,1547,444,1.18,0.75,Dairy,East
455,2024-08-24,Milkand,1170,1265,1.14,0.67,Dairy,South
456,2024-09-28,Milkand,1637,2519,1.29,0.73,Dairy,East
457,2024-07-07,Milkand,1994,2694,1.23,0.74,Dairy,South
458,2024-07-10,Milkand,1810,1487,1.17,0.79,Dairy,East
459,2024-03-09,Milkand,1354,1083,1.19,0.84,Dairy,North
460,2024-10-04,Milkand,1203,434,1.32,0.77,Dairy,East
461,2024-12-14,Milkand,1288,2158,1.32,0.68,Dairy,West
462,2024-09-03,Milkand,1867,2222,1.3,0.7,Dairy,West
463,2024-03-16,Milkand,1461,1423,1.25,0.75,Dairy,East
464,2024-06-02,Milkand,1608,2857,1.2,0.73,Dairy,North
465,2024-05-23,Milkand,1749,875,1.36,0.75,Dairy,North
466,2024-03-26,Milkand,1172,985,1.22,0.79,Dairy,East
467,2024-07-03,Milkand,1300,2135,1.27,0.74,Dairy,East
468,2024-10-11,Milkand,1599,835,1.18,0.87,Dairy,North
469,2024-08-07,Milkand,1910,2781,1.23,0.67,Dairy,West
470,2024-03-09,Milkand,1862,1151,1.04,0.78,Dairy,East
471,2024-02-16,Milkand,1528,1586,1.2,0.67,Dairy,East
472,2024-04-03,Milkand,1139,495,1.13,0.71,Dairy,South
473,2024-08-25,Milkand,1765,782,1.27,0.79,Dairy,West
474,2024-07-22,Milkand,1277,2101,1.2,0.65,Dairy,West
475,2024-08-05,Milkand,1662,2568,1.23,0.76,Dairy,East
476,2024-12-06,Milkand,1510,463,1.42,0.69,Dairy,North
477,2024-02-08,Milkand,1345,1954,1.17,0.75,Dairy,North
478,2024-04-09,Milkand,1845,1881,1.26,0.72,Dairy,South
479,2024-10-15,Milkand,1139,192,1.27,0.75,Dairy,North
480,2024-09-10,Milkand,1113,1698,1.17,0.77,Dairy,South
481,2024-08-09,Milkand,1579,365,1.34,0.8,Dairy,North
482,2024-12-22,Milkand,1506,2353,1.38,0.76,Dairy,South
483,2024-01-23,Milkand,1365,2184,1.35,0.78,Dairy,West
484,2024-09-06,Milkand,1690,1134,1.17,0.75,Dairy,West
485,2024-01-10,Milkand,1636,1213,1.19,0.68,Dairy,North
486,2024-09-02,Milkand,1396,843,1.09,0.69,Dairy,East
487,2024-11-20,Milkand,1824,2166,1.24,0.82,Dairy,North
488,2024-04-09,Milkand,1822,473,1.24,0.69,Dairy,West
489,2024-10-16,Milkand,1849,1909,1.31,0.76,Dairy,East
490,2024-06-28,Milkand,1874,193,1.39,0.76,Dairy,East
491,2024-08-10,Milkand,1923,131,1.15,0.76,Dairy,North
492,2024-09-06,Milkand,1869,239,1.26,0.8,Dairy,South
493,2024-05-26,Milkand,1744,1693,1.23,0.72,Dairy,East
494,2024-04-05,Milkand,1939,2880,1.24,0.74,Dairy,East
495,2024-09-13,Milkand,1658,2901,1.38,0.73,Dairy,North
496,2024-11-20,Milkand,1941,1342,1.26,0.64,Dairy,South
497,2024-01-04,Milkand,1110,1664,1.29,0.71,Dairy,South
498,2024-01-16,Milkand,1874,1682,1.29,0.8,Dairy,North
499,2024-10-06,Milkand,1357,2031,1.27,0.85,Dairy,North
500,2024-12-01,Milkand,1237,157,1.19,0.8,Dairy,North
501,2024-09-03,Milkand,1002,1398,1.4,0.77,Dairy,West
502,2024-09-14,Milkand,1722,2287,1.25,0.68,Dairy,East
503,2024-06-08,Milkand,1403,1146,1.29,0.76,Dairy,West
504,2024-12-05,Milkand,1024,477,1.27,0.75,Dairy,South
505,2024-05-31,Milkand,1842,1021,1.08,0.87,Dairy,West
506,2024-06-26,Milkand,1508,472,1.17,0.66,Dairy,West
507,2024-06-11,Milkand,1695,1687,1.26,0.69,Dairy,South
508,2024-02-02,Milkand,1464,877,1.18,0.81,Dairy,East
509,2024-06-27,Milkand,1060,1465,1.28,0.83,Dairy,East
510,2024-04-10,Milkand,1507,266,1.18,0.77,Dairy,South
511,2024-09-24,Milkand,1122,2670,1.25,0.73,Dairy,South
512,2024-11-18,Milkand,1496,2111,1.11,0.78,Dairy,North
513,2024-03-05,Milkand,1054,683,1.32,0.86,Dairy,West
514,2024-06-16,Milkand,1162,2648,1.29,0.72,Dairy,East
515,2024-11-25,Milkand,1973,1098,1.29,0.77,Dairy,South
516,2024-02-12,Milkand,1698,659,1.24,0.74,Dairy,East
517,2024-02-13,Milkand,1038,1111,1.19,0.77,Dairy,North
518,2024-10-11,Milkand,1696,332,1.38,0.79,Dairy,North
519,2024-01-12,Milkand,1082,659,1.38,0.72,Dairy,West
520,2024-04-04,Milkand,1706,1331,1.24,0.8,Dairy,West
521,2024-10-28,Milkand,1545,1862,1.2,0.73,Dairy,South
522,2024-09-09,Milkand,1112,1624,1.11,0.78,Dairy,South
523,2024-08-29,Milkand,1424,1020,1.27,0.65,Dairy,South
524,2024-02-04,Milkand,1917,1342,1.2,0.79,Dairy,South
525,2024-08-02,Milkand,1229,180,1.21,0.71,Dairy,South
526,2024-12-02,Milkand,1282,2761,1.33,0.73,Dairy,South
527,2024-03-30,Milkand,1916,802,1.17,0.64,Dairy,East
528,2024-09-20,Milkand,1936,640,1.4,0.74,Dairy,South
529,2024-04-02,Milkand,1286,1949,1.17,0.82,Dairy,West
530,2024-03-30,Milkand,1154,2912,1.09,0.67,Dairy,South
531,2024-04-24,Milkand,1164,1374,1.2,0.76,Dairy,North
532,2024-04-14,Milkand,1961,2885,1.28,0.65,Dairy,West
533,2024-07-14,Milkand,1181,2753,1.26,0.74,Dairy,North
534,2024-11-09,Milkand,1238,721,1.26,0.79,Dairy,East
535,2024-04-23,Milkand,1648,1340,1.23,0.74,Dairy,South
536,2024-03-15,Milkand,1338,2343,1.21,0.79,Dairy,North
537,2024-08-04,Milkand,1937,1420,1.15,0.72,Dairy,West
538,2024-10-03,Milkand,1511,2191,1.26,0.88,Dairy,South
539,2024-09-05,Milkand,1931,2540,1.33,0.81,Dairy,East
540,2024-06-12,Milkand,1265,1566,1.25,0.76,Dairy,West
541,2024-12-22,Milkand,1186,1213,1.19,0.84,Dairy,East
542,2024-07-10,Milkand,1039,2302,1.26,0.82,Dairy,East
543,2024-08-14,Milkand,1821,1744,1.37,0.72,Dairy,West
544,2024-06-25,Milkand,1492,158,1.23,0.78,Dairy,South
545,2024-04-08,Milkand,1678,2257,1.15,0.74,Dairy,East
546,2024-02-05,Milkand,1390,578,1.27,0.8,Dairy,North
547,2024-04-05,Milkand,1259,2765,1.3,0.83,Dairy,North
548,2024-05-31,Milkand,1654,2022,1.32,0.68,Dairy,West
549,2024-05-30,Milkand,1715,1856,1.31,0.76,Dairy,North
550,2024-07-08,Milkand,1175,1898,1.26,0.82,Dairy,South
551,2024-08-11,Milkand,1773,1717,1.18,0.79,Dairy,North
552,2024-02-06,Milkand,1763,883,1.17,0.77,Dairy,West
553,2024-09-24,Milkand,1328,1500,1.22,0.8,Dairy,North
554,2024-07-01,Milkand,1930,1155,1.3,0.68,Dairy,West
555,2024-01-13,Milkand,1199,1609,1.2,0.78,Dairy,East
556,2024-10-05,Milkand,1710,2748,1.21,0.81,Dairy,North
557,2024-08-04,Milkand,1195,2678,1.18,0.78,Dairy,East
558,2024-12-20,Milkand,1825,1126,1.37,0.69,Dairy,West
559,2024-12-26,Milkand,1588,477,1.23,0.73,Dairy,East
560,2024-10-12,Milkand,1530,671,1.3,0.75,Dairy,South
561,2024-09-29,Milkand,1061,2054,1.38,0.71,Dairy,East
562,2024-03-02,Milkand,1326,1664,1.17,0.7,Dairy,North
563,2024-03-24,Milkand,1905,686,1.31,0.77,Dairy,West
564,2024-08-04,Milkand,1280,1718,1.24,0.83,Dairy,South
565,2024-12-07,Milkand,1939,456,1.36,0.66,Dairy,South
566,2024-07-05,Milkand,1761,784,1.19,0.73,Dairy,South
567,2024-01-19,Milkand,1226,2046,1.27,0.71,Dairy,North
568,2024-06-25,Milkand,1638,758,1.3,0.83,Dairy,North
569,2024-04-09,Milkand,1057,1396,1.2,0.79,Dairy,East
570,2024-08-20,Milkand,1920,1625,1.23,0.82,Dairy,East
571,2024-03-16,Milkand,1476,2182,1.24,0.79,Dairy,West
572,2024-09-21,Milkand,1375,2608,1.34,0.81,Dairy,South
573,2024-10-10,Milkand,1715,2865,1.43,0.76,Dairy,South
574,2024-07-24,Milkand,1242,1793,1.38,0.77,Dairy,West
575,2024-08-10,Milkand,1366,1757,1.37,0.78,Dairy,North
576,2024-02-21,Milkand,1935,611,0.92,0.75,Dairy,East
577,2024-12-04,Milkand,1843,1171,1.26,0.75,Dairy,North
578,2024-05-23,Milkand,1499,2638,1.26,0.77,Dairy,West
579,2024-03-09,Milkand,1837,2420,1.31,0.77,Dairy,South
580,2024-04-08,Milkand,1251,1736,1.13,0.76,Dairy,West
581,2024-01-25,Milkand,1905,1112,1.31,0.76,Dairy,West
582,2024-02-22,Milkand,1321,2674,1.08,0.79,Dairy,West
583,2024-05-30,Milkand,1375,1251,1.33,0.74,Dairy,East
584,2024-05-23,Milkand,1408,309,1.12,0.69,Dairy,West
585,2024-02-26,Milkand,1710,723,1.35,0.76,Dairy,East
586,2024-02-08,Milkand,1487,1905,1.34,0.71,Dairy,West
587,2024-04-18,Milkand,1342,1265,1.22,0.8,Dairy,North
588,2024-06-29,Milkand,1239,272,1.29,0.72,Dairy,South
589,2024-02-11,Milkand,1138,1988,1.25,0.72,Dairy,East
590,2024-07-04,Milkand,1121,546,1.13,0.77,Dairy,North
591,2024-08-10,Milkand,1419,110,1.3,0.75,Dairy,West
592,2024-05-01,Milkand,1560,860,1.34,0.81,Dairy,North
593,2024-05-12,Milkand,1303,1427,1.22,0.74,Dairy,East
594,2024-06-11,Milkand,1114,1883,1.3,0.74,Dairy,North
595,2024-08-02,Milkand,1342,1277,1.18,0.71,Dairy,North
596,2024-08-08,Milkand,1250,2470,1.32,0.69,Dairy,East
597,2024-08-22,Milkand,1006,1076,1.25,0.72,Dairy,South
598,2024-11-26,Milkand,1730,2592,1.25,0.77,Dairy,North
599,2024-05-25,Milkand,1588,2489,1.29,0.81,Dairy,South
600,2024-08-26,Milkand,1178,2368,1.37,0.79,Dairy,South
601,2024-03-16,Milkand,1144,2257,1.29,0.72,Dairy,West
602,2024-01-09,Milkand,1415,2557,1.16,0.76,Dairy,East
603,2024-03-14,Milkand,1665,2652,1.19,0.75,Dairy,East
604,2024-09-09,Milkand,1120,1900,1.24,0.81,Dairy,West
605,2024-08-17,Milkand,1123,139,1.29,0.82,Dairy,East
606,2024-01-07,Milkand,1149,1582,1.16,0.65,Dairy,North
607,2024-06-22,Milkand,1396,2410,1.28,0.82,Dairy,West
608,2024-05-20,Milkand,1380,2855,1.32,0.67,Dairy,North
609,2024-06-16,Milkand,1779,1949,1.21,0.76,Dairy,North
610,2024-06-18,Milkand,1838,922,1.41,0.65,Dairy,South
611,2024-10-09,Milkand,1000,560,1.19,0.8,Dairy,North
612,2024-05-01,Milkand,1672,1241,1.27,0.73,Dairy,North
613,2024-07-12,Milkand,1243,316,1.08,0.78,Dairy,South
614,2024-01-05,Milkand,1886,1840,1.22,0.74,Dairy,East
615,2024-01-29,Milkand,1397,2224,1.24,0.8,Dairy,South
616,2024-06-13,Milkand,1250,1544,1.22,0.67,Dairy,North
617,2024-12-04,Milkand,1878,1295,1.19,0.78,Dairy,West
618,2024-05-15,Milkand,1575,2537,1.21,0.77,Dairy,South
619,2024-12-30,Milkand,1298,1251,1.3,0.77,Dairy,West
620,2024-11-16,Milkand,1759,473,1.1,0.78,Dairy,North
621,2024-12-07,Milkand,1953,753,1.1,0.81,Dairy,South
622,2024-05-24,Milkand,1296,1003,1.21,0.8,Dairy,West
623,2024-11-22,Milkand,1976,843,1.24,0.68,Dairy,North
624,2024-08-04,Milkand,1963,2570,1.19,0.76,Dairy,West
625,2024-10-27,Milkand,1499,952,1.26,0.77,Dairy,South
626,2024-05-11,Milkand,1114,1870,1.3,0.75,Dairy,West
627,2024-10-18,Milkand,1806,930,1.33,0.76,Dairy,East
628,2024-03-10,Milkand,1000,1661,1.36,0.77,Dairy,West
629,2024-09-08,Milkand,1552,1072,1.14,0.79,Dairy,North
630,2024-10-01,Milkand,1684,2776,1.19,0.78,Dairy,East
631,2024-12-29,Milkand,1599,2717,1.18,0.79,Dairy,West
632,2024-06-30,Milkand,1481,1393,1.33,0.85,Dairy,West
633,2024-06-15,Milkand,1609,1452,1.2,0.74,Dairy,North
634,2024-03-31,Milkand,1599,1418,1.27,0.74,Dairy,North
635,2024-07-20,Milkand,1762,221,1.14,0.79,Dairy,East
636,2024-12-11,Milkand,1509,258,1.2,0.75,Dairy,North
637,2024-01-19,Milkand,1334,406,1.18,0.73,Dairy,North
638,2024-02-08,Milkand,1464,1212,1.3,0.73,Dairy,East
639,2024-05-05,Milkand,1140,850,1.15,0.78,Dairy,East
640,2024-06-21,Milkand,1582,1161,1.39,0.77,Dairy,East
641,2024-05-20,Milkand,1136,1996,1.27,0.84,Dairy,North
642,2024-08-29,Milkand,1958,690,1.19,0.7,Dairy,East
643,2024-08-07,Milkand,1610,1980,1.28,0.7,Dairy,South
644,2024-05-05,Milkand,1662,445,1.18,0.75,Dairy,West
645,2024-02-27,Milkand,1949,248,1.17,0.71,Dairy,South
646,2024-05-27,Milkand,1686,1139,1.31,0.66,Dairy,South
647,2024-11-12,Milkand,1166,1490,1.36,0.73,Dairy,East
648,2024-12-26,Milkand,1342,2982,1.28,0.86,Dairy,East
649,2024-01-01,Milkand,1409,880,1.15,0.87,Dairy,North
650,2024-12-13,Milkand,1768,217,1.18,0.78,Dairy,East
651,2024-07-08,Milkand,1909,803,1.37,0.69,Dairy,East
652,2024-07-09,Milkand,1735,2464,1.31,0.71,Dairy,South
653,2024-11-07,Milkand,1879,387,1.16,0.75,Dairy,West
654,2024-04-26,Milkand,1841,1474,1.19,0.72,Dairy,North
655,2024-05-13,Milkand,1064,2444,1.26,0.76,Dairy,West
656,2024-02-27,Milkand,1580,2124,1.24,0.75,Dairy,South
657,2024-02-13,Milkand,1066,542,1.42,0.69,Dairy,East
658,2024-06-21,Milkand,1432,1000,1.19,0.75,Dairy,North
659,2024-06-08,Milkand,1049,400,1.3,0.77,Dairy,East
660,2024-06-21,Milkand,1313,2573,1.27,0.73,Dairy,East
661,2024-11-12,Milkand,1308,349,1.12,0.8,Dairy,West
662,2024-10-29,Milkand,1602,2057,1.06,0.75,Dairy,South
663,2024-05-28,Milkand,1114,1866,1.22,0.74,Dairy,East
664,2024-03-20,Milkand,1885,1638,1.28,0.75,Dairy,North
665,2024-07-31,Milkand,1568,785,1.38,0.72,Dairy,North
666,2024-07-21,Milkand,1341,2899,1.19,0.77,Dairy,West
667,2024-09-08,Milkand,1529,1097,1.29,0.71,Dairy,South
668,2024-08-16,Milkand,1783,505,1.23,0.87,Dairy,West
669,2024-06-12,Milkand,1641,2948,1.39,0.85,Dairy,North
670,2024-08-14,Milkand,1494,343,1.25,0.75,Dairy,East
671,2024-05-26,Milkand,1268,2514,1.21,0.78,Dairy,East
672,2024-01-20,Milkand,1940,2267,1.26,0.78,Dairy,West
673,2024-02-16,Milkand,1079,2997,1.27,0.78,Dairy,South
674,2024-08-20,Milkand,1455,1705,1.36,0.78,Dairy,North
675,2024-10-31,Milkand,1298,532,1.25,0.79,Dairy,South
676,2024-01-14,Milkand,1967,282,1.28,0.78,Dairy,West
677,2024-05-22,Milkand,1821,1584,1.12,0.71,Dairy,North
678,2024-01-01,Milkand,1201,2906,1.16,0.77,Dairy,North
679,2024-02-23,Milkand,1502,1241,1.22,0.71,Dairy,West
680,2024-09-15,Milkand,1736,130,1.26,0.78,Dairy,West
681,2024-05-23,Milkand,1670,1272,1.19,0.8,Dairy,North
682,2024-01-12,Milkand,1715,2675,1.27,0.77,Dairy,East
683,2024-11-25,Milkand,1648,1396,1.21,0.79,Dairy,North
684,2024-08-11,Milkand,1484,2003,1.39,0.76,Dairy,West
685,2024-09-28,Milkand,1584,201,1.23,0.84,Dairy,South
686,2024-12-23,Milkand,1559,1195,1.28,0.77,Dairy,North
687,2024-06-04,Milkand,1017,1828,1.23,0.7,Dairy,East
688,2024-01-08,Milkand,1477,2770,1.24,0.73,Dairy,West
689,2024-05-01,Milkand,1991,2952,1.29,0.77,Dairy,North
690,2024-12-13,Milkand,1487,2555,1.26,0.82,Dairy,North
691,2024-06-12,Milkand,1982,1490,1.21,0.77,Dairy,South
692,2024-03-30,Milkand,1778,929,1.28,0.76,Dairy,West
693,2024-05-15,Milkand,1445,2936,1.24,0.69,Dairy,West
694,2024-07-04,Milkand,1339,717,1.3,0.84,Dairy,West
695,2024-11-11,Milkand,1530,2696,1.34,0.68,Dairy,South
696,2024-06-26,Milkand,1611,390,1.33,0.67,Dairy,North
697,2024-01-28,Milkand,1115,2569,1.17,0.73,Dairy,North
698,2024-08-07,Milkand,1857,280,1.01,0.78,Dairy,West
699,2024-12-22,Milkand,1073,2802,1.43,0.73,Dairy,North
700,2024-02-10,Milkand,1791,2261,1.29,0.72,Dairy,East
701,2024-08-15,Milkand,1268,1361,1.28,0.71,Dairy,South
702,2024-07-10,Milkand,1636,359,1.19,0.84,Dairy,South
703,2024-05-24,Milkand,1115,2391,1.09,0.77,Dairy,South
704,2024-07-19,Milkand,1685,2570,1.09,0.79,Dairy,South
705,2024-07-30,Milkand,1692,434,1.22,0.85,Dairy,South
706,2024-08-07,Milkand,1737,1146,1.26,0.85,Dairy,South
707,2024-08-27,Milkand,1668,1996,1.38,0.71,Dairy,West
708,2024-02-15,Milkand,1163,370,1.27,0.76,Dairy,East
709,2024-02-04,Milkand,1582,2601,1.3,0.79,Dairy,North
710,2024-09-09,Milkand,1221,1507,1.21,0.76,Dairy,North
711,2024-03-22,Milkand,1125,2741,1.21,0.72,Dairy,North
712,2024-09-12,Milkand,1656,1500,1.13,0.62,Dairy,South
713,2024-07-15,Milkand,1175,1109,1.15,0.82,Dairy,East
714,2024-10-29,Milkand,1972,1561,1.15,0.84,Dairy,North
715,2024-01-10,Milkand,1663,1704,1.22,0.79,Dairy,North
716,2024-11-07,Milkand,1693,231,1.12,0.75,Dairy,South
717,2024-10-12,Milkand,1374,2915,1.19,0.72,Dairy,East
718,2024-08-29,Milkand,1990,1844,1.25,0.76,Dairy,South
719,2024-09-07,Milkand,1858,2648,1.06,0.82,Dairy,South
720,2024-12-30,Milkand,1497,1645,1.37,0.78,Dairy,West
721,2024-01-05,Milkand,1084,234,1.39,0.64,Dairy,South
722,2024-04-28,Milkand,1875,866,1.33,0.83,Dairy,South
723,2024-10-15,Milkand,1382,2959,1.28,0.78,Dairy,North
724,2024-03-05,Milkand,1632,869,1.28,0.7,Dairy,East
725,2024-05-25,Milkand,1640,2241,1.29,0.78,Dairy,South
726,2024-08-11,Milkand,1462,2007,1.26,0.76,Dairy,North
727,2024-08-26,Milkand,1450,1364,1.26,0.76,Dairy,North
728,2024-06-25,Milkand,1517,1872,1.12,0.7,Dairy,North
729,2024-09-23,Milkand,1845,264,1.26,0.74,Dairy,North
730,2024-12-06,Milkand,1694,424,1.29,0.67,Dairy,South
731,2024-10-08,Milkand,1549,719,1.28,0.81,Dairy,South
732,2024-03-03,Milkand,1928,330,1.34,0.71,Dairy,South
733,2024-08-04,Milkand,1115,2729,1.37,0.81,Dairy,South
734,2024-12-07,Milkand,1613,2880,1.21,0.78,Dairy,South
735,2024-11-10,Milkand,1007,1302,1.16,0.73,Dairy,East
736,2024-10-09,Milkand,1217,1477,1.35,0.71,Dairy,East
737,2024-06-25,Milkand,1718,2818,1.3,0.76,Dairy,North
738,2024-04-07,Milkand,1589,1991,1.2,0.8,Dairy,East
739,2024-04-14,Milkand,1879,502,1.23,0.79,Dairy,North
740,2024-04-08,Milkand,1403,2268,1.23,0.78,Dairy,West
741,2024-11-06,Milkand,1566,2874,1.27,0.74,Dairy,South
742,2024-01-06,Milkand,1303,484,1.36,0.79,Dairy,South
743,2024-07-15,Milkand,1466,1863,1.18,0.67,Dairy,East
744,2024-12-16,Milkand,1951,1548,1.27,0.76,Dairy,East
745,2024-05-12,Milkand,1992,2623,1.27,0.75,Dairy,South
746,2024-12-23,Milkand,1739,2707,1.09,0.69,Dairy,West
747,2024-09-15,Milkand,1087,1290,1.45,0.73,Dairy,West
748,2024-01-23,Milkand,1009,488,1.27,0.83,Dairy,North
749,2024-02-22,Milkand,1307,1646,1.34,0.78,Dairy,East
750,2024-06-13,Milkand,1433,1873,1.12,0.8,Dairy,East
751,2024-07-20,Milkand,1801,889,1.4,0.73,Dairy,North
752,2024-03-23,Milkand,1163,2900,1.22,0.67,Dairy,North
753,2024-05-24,Milkand,1238,1594,1.07,0.83,Dairy,West
754,2024-03-25,Milkand,1316,2851,1.14,0.71,Dairy,West
755,2024-03-18,Milkand,1995,1647,1.15,0.73,Dairy,South
756,2024-12-31,Milkand,1655,2200,1.19,0.68,Dairy,North
757,2024-01-01,Milkand,1334,2714,1.15,0.82,Dairy,North
758,2024-02-20,Milkand,1017,920,1.31,0.77,Dairy,East
759,2024-06-21,Milkand,1070,1144,1.26,0.74,Dairy,West
760,2024-07-23,Milkand,1174,1142,1.29,0.78,Dairy,South
761,2024-09-16,Milkand,1853,1979,1.28,0.73,Dairy,North
762,2024-10-14,Milkand,1799,961,1.23,0.72,Dairy,South
763,2024-02-03,Milkand,1810,1579,1.13,0.69,Dairy,East
764,2024-12-13,Milkand,1338,2469,1.13,0.68,Dairy,East
765,2024-04-04,Milkand,1935,2974,1.13,0.8,Dairy,South
766,2024-03-12,Milkand,1247,2580,1.16,0.81,Dairy,North
767,2024-02-08,Milkand,1192,1894,1.39,0.67,Dairy,South
768,2024-06-02,Milkand,1418,1563,1.13,0.75,Dairy,South
769,2024-09-06,Milkand,1324,2007,1.37,0.76,Dairy,East
770,2024-06-10,Milkand,1305,2205,1.17,0.72,Dairy,North
771,2024-04-27,Milkand,1779,850,1.14,0.71,Dairy,West
772,2024-09-15,Milkand,1203,1416,1.28,0.76,Dairy,West
773,2024-11-01,Milkand,1852,281,1.35,0.72,Dairy,East
774,2024-09-24,Milkand,1122,2004,1.12,0.75,Dairy,East
775,2024-02-23,Milkand,1569,2754,1.24,0.7,Dairy,South
776,2024-08-23,Milkand,1850,1060,1.34,0.72,Dairy,East
777,2024-08-09,Milkand,1446,204,1.32,0.74,Dairy,East
778,2024-09-07,Milkand,1712,1384,1.13,0.73,Dairy,South
779,2024-11-08,Milkand,1490,2754,1.23,0.81,Dairy,West
780,2024-04-21,Milkand,1432,1089,1.12,0.72,Dairy,East
781,2024-09-11,Milkand,1623,583,1.28,0.8,Dairy,West
782,2024-10-29,Milkand,1127,1825,1.26,0.6,Dairy,South
783,2024-07-25,Milkand,1547,2276,1.3,0.75,Dairy,North
784,2024-08-16,Milkand,1745,2466,1.17,0.65,Dairy,South
785,2024-12-06,Milkand,1821,806,1.19,0.81,Dairy,East
786,2024-03-06,Milkand,1046,2656,1.33,0.85,Dairy,West
787,2024-03-15,Milkand,1504,119,1.33,0.75,Dairy,East
788,2024-04-12,Milkand,1114,851,1.38,0.84,Dairy,South
789,2024-07-10,Milkand,1415,334,1.36,0.71,Dairy,North
790,2024-09-08,Milkand,1766,1720,1.12,0.8,Dairy,North
791,2024-08-13,Milkand,1994,705,1.35,0.79,Dairy,North
792,2024-10-20,Milkand,1222,653,1.25,0.74,Dairy,East
793,2024-11-01,Milkand,1635,1999,1.31,0.75,Dairy,West
794,2024-04-07,Milkand,1948,2600,1.22,0.77,Dairy,North
795,2024-12-03,Milkand,1502,685,1.18,0.76,Dairy,South
796,2024-10-12,Milkand,1671,1083,1.23,0.77,Dairy,South
797,2024-11-30,Milkand,1957,1750,1.26,0.86,Dairy,North
798,2024-12-12,Milkand,1932,522,1.27,0.85,Dairy,South
799,2024-11-03,Milkand,1095,2153,1.33,0.79,Dairy,West
800,2024-09-05,Milkand,1106,557,1.17,0.85,Dairy,East
801,2024-06-14,Milkand,1631,2014,1.16,0.7,Dairy,North
802,2024-11-30,Milkand,1612,2701,1.12,0.79,Dairy,North
